college_img,college_name,college_loc,college_course,college_fees,Open,AllIndia,Minority
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/240/2018/1/10/Dr.-Babasaheb-Ambedkar-Technological-University-Lonere19.jpg,DBATU Lonere - Dr Babasaheb Ambedkar Technological University,"Lonere, Maharashtra",B.Tech Mechanical Engineering,327 212,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4021/2018/8/24/KE-Societys-Rajarambapu-Institute-of-Technology-Sangli2.png,"KE Society's Rajarambapu Institute of Technology, Sangli","Uran Islampur, Maharashtra",B.Tech Mechanical Engineering,567 180,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2540/2018/10/29/Campus,"SIES Graduate School of Technology, Navi Mumbai","Navi Mumbai, Maharashtra",B.Tech Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1984/2018/9/24/Front,"MGM's College of Engineering, Nanded","Nanded, Maharashtra",B.Tech Mechanical Engineering,413 400,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1958/2018/10/8/Campus,"St John College of Engineering and Management, Palghar","Palghar, Maharashtra",BE Mechanical Engineering,385 616,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1975/2018/7/25/Padmabhooshan-Vasantraodada-Patil-Institute-of-Technology-Sangli-Hostel.jpg,PVPIT Budhgaon - Padmabhooshan Vasantraodada Patil Institute of Technology,"Sangli, Maharashtra",BE Mechanical Engineering,342 876,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4803/2018/11/3/Campus,"Bharati Vidyapeeth College of Engineering, Navi Mumbai","Navi Mumbai, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3669/2019/3/25/College,"NDMVP Samaj's Karmaveer Adv Baburao Ganpatrao Thakare College of Engineering, Nashik","Nashik, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1985/2018/10/11/Campus,"MCTs Rajiv Gandhi Institute of Technology, Mumbai","Mumbai, Maharashtra",BE Mechanical Engineering,435 604,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4617/2018/5/3/DY-Patil-College-of-Engineering-Ambi-campus1.png,DYPCOE Ambi - DY Patil College of Engineering,"Pune, Maharashtra",BE Mechanical Engineering,310 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/8788/2018/10/4/Campus,"AP Shah Institute of Technology, Thane","Thane, Maharashtra",BE Mechanical Engineering,513 624,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/7800/2017/10/10/A-C-Patil-College-of-Engineering-Navi-Mumbai9.jpg,"AC Patil College of Engineering, Navi Mumbai","Navi Mumbai, Maharashtra  Fees",BE Mechanical Engineering,362 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3278/2019/6/7/Campus,"Sanjay Ghodawat University, Kolhapur","Mangaonwadi, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4278/2019/3/23/Campus,"Shri Sant Gadge Baba College of Engineering and Technology, Bhusawal","Bhusawal, Maharashtra",B.Tech Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4116/2018/9/25/college,"Jayawantrao Sawant College of Engineering, Pune","Pune, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4857/2019/4/2/Campus,"Ballarpur Institute of Technology, Chandrapur","Balharshah, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3845/2018/8/22/Mahatma-Gandhi-Missions-Jawaharlal-Nehru-Engineering-College-Aurangabad4.jpg,JNEC Aurangabad - Mahatma Gandhi Mission’s Jawaharlal Nehru Engineering College,"Aurangabad, Maharashtra",BE Mechanical Engineering,600 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/5103/2019/3/15/College,"Abha Gaikwad-Patil College of Engineering, Nagpur","Nagpur, MaharashtraCourses &amp;",BE Mechanical Engineering,420 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2009/2019/1/11/Campus,"Dr DY Patil School of Engineering, Pune","Pune, Maharashtra  FeesCutoff",BE Mechanical Engineering,380 272,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2529/2018/7/30/Tatyasaheb-Kore-Institute-of-Engineering-and-Technology-Kolhapur-CampusView.png,TKIET Warananagar - Tatyasaheb Kore Institute of Engineering and Technology,"Kolhapur, Maharashtra",B.Tech Mechanical Engineering,393 600,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4478/2020/8/17/Campus,"Finolex Academy of Management and Technology, Ratnagiri","Ratnagiri, Maharashtra",BE Mechanical Engineering,350 840,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3056/2019/6/6/Campus,"Smt Kashibai Navale College of Engineering, Vadgaon","Pune, Maharashtra",BE Mechanical Engineering,420 608,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1976/2018/10/9/Campus,"Dr DY Patil Institute of Engineering Management and Research, Pune","Pimpri-Chinchwad, Maharashtra",BE Mechanical Engineering,395 168,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1877/2019/6/25/Event,"Vishwakarma University, Pune","Pune, Maharashtra",B.Tech Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3076/2018/11/9/Campus,"Sinhgad Academy of Engineering, Kondhwa","Pune, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2539/2018/10/30/Buliding,"St Vincent Pallotti College of Engineering and Technology, Nagpur","Nagpur, Maharashtra",BE Mechanical Engineering,480 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3596/2020/9/4/Campus-View,"PES College of Engineering, Aurangabad","Aurangabad, MaharashtraCourses &amp;",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3074/2018/11/2/Campus,"Sinhgad Institute of Technology, Lonavala","Lonavala, Maharashtra",BE Mechanical Engineering,500 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2787/2018/10/12/Campus,"Theem College of Engineering, Thane","Maan, Maharashtra",BE Mechanical Engineering,250 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2021/2019/4/5/Campus,"ABMSP's Anantrao Pawar College of Engineering and Research, Pune","Pune, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4362/2019/1/8/Campus,"Government College of Engineering, Chandrapur","Chandrapur, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3795/2019/3/23/College,"GS Mandal's Marathwada Institute of Technology, Aurangabad","Aurangabad, Maharashtra",BE Mechanical Engineering,308 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/17672/2018/12/4/Campus,"GH Raisoni Institute of Engineering and Technology, Nagpur","Nagpur, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3320/2019/3/18/Campus,"SVPM's College of Engineering, Pune","Pune, Maharashtra",BE Mechanical Engineering,256 404,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2622/2019/3/20/College,"Viva Institute of Technology, Thane","Thane, Maharashtra",BE Mechanical Engineering,2 44 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3534/2019/4/1/Campus,"Pillais HOC College of Engineering and Technology, Rasayani","Rasayani, Maharashtra",BE Mechanical Engineering,3 92 160,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3282/2019/3/23/Campus,"Sandip Institute of Engineering and Management, Nashik","Nashik, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3578/2020/9/5/Campus-View,"Padmabhooshan Vasantdada Patil Institute of Technology, Pune","Pune, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4801/2019/3/22/Building,"Bharati Vidyapeeth's College of Engineering, Kolhapur","Kolhapur, Maharashtra",B.Tech Mechanical Engineering,2 88 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2003/2018/7/25/GH-Raisoni-Academy-of-Engineering-and-Technology-Nagpur-campus2.jpg,"GH Raisoni Academy of Engineering and Technology, Nagpur","Nagpur, Maharashtra",BE Mechanical Engineering,4 20 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3086/2018/11/2/Campus-View,"Smt Indira Gandhi College of Engineering, Navi Mumbai","Navi Mumbai, Maharashtra  FeesCutoff",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3073/2019/3/27/Campus,"Sinhgad Institute of Technology and Science, Narhe","Pune, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3659/2019/3/6/Campus,"RMD Sinhgad School of Engineering, Warje","Pune, Maharashtra  FeesCutoff",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3601/2018/10/16/Campus,"PR Pote College of Engineering and Management, Amravati","Amravati, MaharashtraCourses &amp;",BE Mechanical Engineering,4 00 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4084/2019/3/22/Campus,"KDK College of Engineering, Nagpur","Nagpur, Maharashtra",BE Mechanical Engineering,4 00 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4461/2019/3/27/College,"GH Raisoni Institute of Engineering and Technology, Pune","Pune, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4545/2018/10/2/Campus,"Dr JJ Magdum College of Engineering, Jaysingpur","Jaysingpur, Maharashtra  FeesCutoff",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3129/2018/9/21/Campus,"Shri Jaykumar Rawal Institute of Technology, Dondaicha","Dondaicha, Maharashtra",B.Tech Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3782/2019/2/21/Campus,"Matoshri College of Engineering and Research Centre, Nashik","Nashik, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2538/2019/1/16/Campus,"Shram Sadhana Bombay Trust's College of Engineering and Technology, Jalgaon","Jalgaon, Maharashtra",BE Mechanical Engineering,307 760,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3897/2019/4/2/Campus,"MS Bidve Engineering College, Latur","Latur, Maharashtra",B.Tech Mechanical Engineering,323 804,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/8785/2018/9/25/Campus,"Bharat College of Engineering, Thane","Thane, MaharashtraCourses &amp;",BE Mechanical Engineering,280 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2857/2019/3/26/Campus-View,"College of Engineering, Pandharpur","Kondharki, Maharashtra  Fees",BE Mechanical Engineering,360 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1991/2019/3/29/College,"Mahatma Basaweshwar Education Society's College of Engineering, Ambajogai","Ambajogai, Maharashtra",BE Mechanical Engineering,303 924,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/23641/2019/6/18/Campus-View,"Shri Vile Parle Kelavani Mandal's Institute of Technology, Dhule","Dhule, Maharashtra  FeesCutoff",B.Tech Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1983/2019/3/23/IT-Lab,"Nagesh Karajgi Orchid College of Engineering and Technology, Solapur","Hipparge, Maharashtra",BE Mechanical Engineering,341 661,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1969/2019/3/22/College,"RH Sapat College of Engineering, Management Studies and Research, Nashik","Nashik, Maharashtra",BE Mechanical Engineering,234 424,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/8789/2019/3/14/Mechanical,"Chhatrapati Shivaji Maharaj Institute of Technology, Panvel","Panvel, MaharashtraCourses &amp;",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2773/2018/9/26/Campus,"Trinity College of Engineering and Research, Pune","Yewalewadi, Maharashtra",BE Mechanical Engineering,368 320,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3484/2019/3/22/Campus,"Prof Ram Meghe Institute of Technology and Research, Badnera","Mhasala, Maharashtra",BE Mechanical Engineering,480 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3144/2019/3/22/College,"Sanjay Bhokare Group of Institutes, Miraj","Miraj, Maharashtra",B.Tech Mechanical Engineering,320 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3091/2020/9/3/Campus,"Siddhant College of Engineering, Pune","Sudumbre, Maharashtra",BE Mechanical Engineering,260 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4028/2018/10/5/Campus,"Karmaveer Bhaurao Patil College of Engineering, Satara","Satara, Maharashtra",B.Tech Mechanical Engineering,446 492,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/28998/2020/2/6/Campus,"GH Raisoni University, Amravati","Amravati, Maharashtra",B.Tech Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/24174/2019/7/31/Campus,"Nutan College of Engineering and Research, Pune","Talegaon Dabhade, Maharashtra  FeesCutoff",B.Tech Mechanical Engineering,188 360,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2759/2019/3/28/Campus,"Tulsiramji Gaikwad Patil College of Engineering and Technology, Nagpur","Mohgaon, MaharashtraCourses &amp;",BE Mechanical Engineering,360 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4977/2018/10/17/Campus,"Anuradha Engineering College, Buldana","Chikhli, Maharashtra",B.Tech Mechanical Engineering,270 040,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4930/2018/7/19/1-Ashokrao-Mane-Group-of-Institutions-Kolhapur-(11).jpg,"Ashokrao Mane Group of Institutions, Kolhapur","Vadgaon Kasba, Maharashtra",B.Tech Mechanical Engineering,278 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3796/2019/2/28/College,"Marathwada Mitra Mandal's Institute of Technology, Pune","Shinde Wasti, Maharashtra",BE Mechanical Engineering,360 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1996/2019/3/13/College,"JD College of Engineering and Management, Nagpur","Nagpur, Maharashtra",B.Tech Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3171/2018/10/12/Campus,"Shivajirao S Jondhle College of Engineering and Technology, Thane","Dombivli, MaharashtraCourses &amp;",BE Mechanical Engineering,338 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/2010/2018/10/22/Campus,"Dr DY Patil School of Engineering and Technology, Pune","Pimpri-Chinchwad, Maharashtra  Fees",BE Mechanical Engineering,301 522,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/1959/2018/10/8/Campus,"SKN Sinhgad Institute of Technology and Science, Lonavala","Pune, Maharashtra",BE Mechanical Engineering,481 608,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/987/2019/7/9/Guest,"Gondwana University, Gadchiroli","Gadchiroli, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4172/2019/3/25/Two,"ISB and M School of Technology, Pune","Nande, Maharashtra",BE Mechanical Engineering,312 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/5253/2018/8/28/Shri-Vithal-Education-and-Research-Institutes-College-of-Engineering-Solapur14.png,"Shri Vithal Education and Research Institute's College of Engineering, Solapur","Solapur, Maharashtra",BE Mechanical Engineering,350 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4086/2018/9/22/Campus,"KJ College of Engineering and Management Research, Pune","Yewalewadi, Maharashtra",BE Mechanical Engineering,366 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4800/2018/9/27/Transport,"Bharati Vidyapeeth's College of Engineering, Lavale","Lavale, Maharashtra  FeesCutoff",BE Mechanical Engineering,375 864,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3887/2019/1/6/Campus,"Madhukarrao Pandav College of Engineering, Bhandara","Bhilewada, MaharashtraCourses &amp;",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3145/2020/9/2/Campus,"Shreeyash College of Engineering and Technology, Aurangabad","Aurangabad, MaharashtraCourses &amp;",BE Mechanical Engineering,341 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3154/2019/1/7/Campus,"Shree Ramchandra College of Engineering, Pune","Pune, MaharashtraCourses &amp;",BE Mechanical Engineering,268 400,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4655/2018/10/3/Campus,"College of Engineering and Technology, North Maharashtra Knowledge City, Jalgaon","Jalgaon, Maharashtra",B.Tech Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/8120/2020/8/1/ATM,"JSPMs Bhivarabai Sawant Institute of Technology and Research, Pune","Pune, Maharashtra",B.Tech Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3274/2019/3/12/Campus,"SB Jain Institute of Technology Management and Research, Nagpur","Dorli, Maharashtra",BE Mechanical Engineering,400 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4866/2020/11/30/Campus-View,"Balaghat Engineering College, Latur","Ahmedpur, Maharashtra",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/4458/2019/4/1/Library,"G.H. Raisoni College of Engineering and Management, Amravati","Angangaon Bari, MaharashtraCourses &amp;",BE Mechanical Engineering,,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3107/2020/8/26/Campus,"Shri Shivaji Vidya Prasarak Sanstha's Bapusaheb Shivajirao Deore College of Engineering, Dhule","Dhule, Maharashtra",B.Tech Mechanical Engineering,360 000,,,
https://cache.careers360.mobi/media/colleges/social-media/media-gallery/3571/2019/3/14/Campus,"Dr Vithalrao Vikhe Patil College of Engineering, Ahmednagar","Vilad, Maharashtra  FeesCutoff",BE Mechanical Engineering,,,,
